#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_crystalwing;Crystalwing;Crystalwing;Crystalwing;;;;;;;;;;;x
c_crystalwing_adj;Crystalwingian;;crystalwingisch;;;;;;;;;;;x
c_cubtria;Cubtria;Cubtria;Cubtria;;;;;;;;;;;x
c_cubtria_adj;Cubtrian;;cubtrisch;;;;;;;;;;;x
c_cykd10;CyKd10;CyKd10;CyKd10;;;;;;;;;;;x
c_cykd10_adj;CyKd10ian;;cykd10isch;;;;;;;;;;;x
c_cykd12;CyKd12;CyKd12;CyKd12;;;;;;;;;;;x
c_cykd12_adj;CyKd12ian;;cykd12isch;;;;;;;;;;;x
c_cykd8;CyKd8;CyKd8;CyKd8;;;;;;;;;;;x
c_cykd8_adj;CyKd8ian;;cykd8isch;;;;;;;;;;;x
c_damanetta;Damanetta;Damanetta;Damanetta;;;;;;;;;;;x
c_damanetta_adj;Damanettian;;damanettisch;;;;;;;;;;;x
c_damarescus;Damarescus;Damarescus;Damarescus;;;;;;;;;;;x
c_damarescus_adj;Damarescusian;;damarescusisch;;;;;;;;;;;x
c_damsiretta;Damsiretta;Damsiretta;Damsiretta;;;;;;;;;;;x
c_damsiretta_adj;Damsirettian;;damsirettisch;;;;;;;;;;;x
c_darkpool;Darkpool;Darkpool;Darkpool;;;;;;;;;;;x
c_darkpool_adj;Darkpoolian;;darkpoolisch;;;;;;;;;;;x
c_dashneighuz;Dashneighuz;Dashneighuz;Dashneighuz;;;;;;;;;;;x
c_dashneighuz_adj;Dashneighuzian;;dashneighuzisch;;;;;;;;;;;x
c_deadhooves;Deadhooves;Deadhooves;Deadhooves;;;;;;;;;;;x
c_deadhooves_adj;Deadhoovesian;;deadhoovesisch;;;;;;;;;;;x
c_deadhorse_way;Deadhorse Way;Deadhorse Way;Deadhorse Way;;;;;;;;;;;x
c_deadhorse_way_adj;Deadhorse Waian;;deadhorse waisch;;;;;;;;;;;x
c_deerer;Deerer;Deerer;Deerer;;;;;;;;;;;x
c_deerer_adj;Deererian;;deererisch;;;;;;;;;;;x
c_deerhill;Deerhill;Deerhill;Deerhill;;;;;;;;;;;x
c_deerhill_adj;Deerhillian;;deerhillisch;;;;;;;;;;;x
c_deerhutes;Deerhutes;Deerhutes;Deerhutes;;;;;;;;;;;x
c_deerhutes_adj;Deerhutesian;;deerhutesisch;;;;;;;;;;;x
c_deerneu;Deerneu;Deerneu;Deerneu;;;;;;;;;;;x
c_deerneu_adj;Deernian;;deernisch;;;;;;;;;;;x
c_dh1;DH1;DH1;DH1;;;;;;;;;;;x
c_dh1_adj;DH1ian;;dh1isch;;;;;;;;;;;x
c_dh10;DH10;DH10;DH10;;;;;;;;;;;x
c_dh10_adj;DH10ian;;dh10isch;;;;;;;;;;;x
c_dh11;DH11;DH11;DH11;;;;;;;;;;;x
c_dh11_adj;DH11ian;;dh11isch;;;;;;;;;;;x
c_dh12;DH12;DH12;DH12;;;;;;;;;;;x
c_dh12_adj;DH12ian;;dh12isch;;;;;;;;;;;x
c_dh13;DH13;DH13;DH13;;;;;;;;;;;x
c_dh13_adj;DH13ian;;dh13isch;;;;;;;;;;;x
c_dh14;DH14;DH14;DH14;;;;;;;;;;;x
c_dh14_adj;DH14ian;;dh14isch;;;;;;;;;;;x
c_dh15;DH15;DH15;DH15;;;;;;;;;;;x
c_dh15_adj;DH15ian;;dh15isch;;;;;;;;;;;x
c_dh16;DH16;DH16;DH16;;;;;;;;;;;x
c_dh16_adj;DH16ian;;dh16isch;;;;;;;;;;;x
c_dh17;DH17;DH17;DH17;;;;;;;;;;;x
c_dh17_adj;DH17ian;;dh17isch;;;;;;;;;;;x
c_dh18;DH18;DH18;DH18;;;;;;;;;;;x
c_dh18_adj;DH18ian;;dh18isch;;;;;;;;;;;x
c_dh19;DH19;DH19;DH19;;;;;;;;;;;x
c_dh19_adj;DH19ian;;dh19isch;;;;;;;;;;;x
c_dh2;DH2;DH2;DH2;;;;;;;;;;;x
c_dh2_adj;DH2ian;;dh2isch;;;;;;;;;;;x
c_dh20;DH20;DH20;DH20;;;;;;;;;;;x
c_dh20_adj;DH20ian;;dh20isch;;;;;;;;;;;x
c_dh21;DH21;DH21;DH21;;;;;;;;;;;x
c_dh21_adj;DH21ian;;dh21isch;;;;;;;;;;;x
c_dh22;DH22;DH22;DH22;;;;;;;;;;;x
c_dh22_adj;DH22ian;;dh22isch;;;;;;;;;;;x
c_dh23;DH23;DH23;DH23;;;;;;;;;;;x
c_dh23_adj;DH23ian;;dh23isch;;;;;;;;;;;x
c_dh24;DH24;DH24;DH24;;;;;;;;;;;x
c_dh24_adj;DH24ian;;dh24isch;;;;;;;;;;;x
c_dh25;DH25;DH25;DH25;;;;;;;;;;;x
c_dh25_adj;DH25ian;;dh25isch;;;;;;;;;;;x
c_dh26;DH26;DH26;DH26;;;;;;;;;;;x
c_dh26_adj;DH26ian;;dh26isch;;;;;;;;;;;x
c_dh27;DH27;DH27;DH27;;;;;;;;;;;x
c_dh27_adj;DH27ian;;dh27isch;;;;;;;;;;;x
c_dh28;DH28;DH28;DH28;;;;;;;;;;;x
c_dh28_adj;DH28ian;;dh28isch;;;;;;;;;;;x
c_dh29;DH29;DH29;DH29;;;;;;;;;;;x
c_dh29_adj;DH29ian;;dh29isch;;;;;;;;;;;x
c_dh3;DH3;DH3;DH3;;;;;;;;;;;x
c_dh3_adj;DH3ian;;dh3isch;;;;;;;;;;;x
c_dh30;DH30;DH30;DH30;;;;;;;;;;;x
c_dh30_adj;DH30ian;;dh30isch;;;;;;;;;;;x
c_dh31;DH31;DH31;DH31;;;;;;;;;;;x
c_dh31_adj;DH31ian;;dh31isch;;;;;;;;;;;x
c_dh32;DH32;DH32;DH32;;;;;;;;;;;x
c_dh32_adj;DH32ian;;dh32isch;;;;;;;;;;;x
c_dh33;DH33;DH33;DH33;;;;;;;;;;;x
c_dh33_adj;DH33ian;;dh33isch;;;;;;;;;;;x
c_dh4;DH4;DH4;DH4;;;;;;;;;;;x
c_dh4_adj;DH4ian;;dh4isch;;;;;;;;;;;x
c_dh5;DH5;DH5;DH5;;;;;;;;;;;x
c_dh5_adj;DH5ian;;dh5isch;;;;;;;;;;;x
c_dh6;DH6;DH6;DH6;;;;;;;;;;;x
c_dh6_adj;DH6ian;;dh6isch;;;;;;;;;;;x
c_dh7;DH7;DH7;DH7;;;;;;;;;;;x
c_dh7_adj;DH7ian;;dh7isch;;;;;;;;;;;x
c_dh8;DH8;DH8;DH8;;;;;;;;;;;x
c_dh8_adj;DH8ian;;dh8isch;;;;;;;;;;;x
c_dh9;DH9;DH9;DH9;;;;;;;;;;;x
c_dh9_adj;DH9ian;;dh9isch;;;;;;;;;;;x
c_diamond1;Diamond1;Diamond1;Diamond1;;;;;;;;;;;x
c_diamond1_adj;Diamond1ian;;diamond1isch;;;;;;;;;;;x
c_diamond2;Diamond2;Diamond2;Diamond2;;;;;;;;;;;x
c_diamond2_adj;Diamond2ian;;diamond2isch;;;;;;;;;;;x
c_diamond3;Diamond3;Diamond3;Diamond3;;;;;;;;;;;x
c_diamond3_adj;Diamond3ian;;diamond3isch;;;;;;;;;;;x
c_diamond4;Diamond4;Diamond4;Diamond4;;;;;;;;;;;x
c_diamond4_adj;Diamond4ian;;diamond4isch;;;;;;;;;;;x
c_diamond_island;Diamond Island;Diamond Island;Diamond Island;;;;;;;;;;;x
c_diamond_island_adj;Diamond Islandian;;diamond islandisch;;;;;;;;;;;x
c_dimview;Dimview;Dimview;Dimview;;;;;;;;;;;x
c_dimview_adj;Dimviewian;;dimviewisch;;;;;;;;;;;x
c_dodgeland;Dodgeland;Dodgeland;Dodgeland;;;;;;;;;;;x
c_dodgeland_adj;Dodgelandian;;dodgelandisch;;;;;;;;;;;x
c_doeside;Doeside;Doeside;Doeside;;;;;;;;;;;x
c_doeside_adj;Doesidian;;doesidisch;;;;;;;;;;;x
c_durmane;Durmane;Durmane;Durmane;;;;;;;;;;;x
c_durmane_adj;Durmanian;;durmanisch;;;;;;;;;;;x
c_eagleia;Eagleia;Eagleia;Eagleia;;;;;;;;;;;x
c_eagleia_adj;Eaglian;;eaglisch;;;;;;;;;;;x
c_east_gallop;East Gallop;East Gallop;East Gallop;;;;;;;;;;;x
c_east_gallop_adj;East Gallopian;;east gallopisch;;;;;;;;;;;x
c_east_ghastly;East Ghastly;East Ghastly;East Ghastly;;;;;;;;;;;x
c_east_ghastly_adj;East Ghastlian;;east ghastlisch;;;;;;;;;;;x
c_east_griffking;East Griffking;East Griffking;East Griffking;;;;;;;;;;;x
c_east_griffking_adj;East Griffkingian;;east griffkingisch;;;;;;;;;;;x
c_east_pass;East Pass;East Pass;East Pass;;;;;;;;;;;x
c_east_pass_adj;East Passian;;east passisch;;;;;;;;;;;x
c_east_ridge;East Ridge;East Ridge;East Ridge;;;;;;;;;;;x
c_east_ridge_adj;East Ridgian;;east ridgisch;;;;;;;;;;;x
c_easthay;Easthay;Easthay;Easthay;;;;;;;;;;;x
c_easthay_adj;Easthaian;;easthaisch;;;;;;;;;;;x
c_eastplane;Eastplane;Eastplane;Eastplane;;;;;;;;;;;x
c_eastplane_adj;Eastplanian;;eastplanisch;;;;;;;;;;;x
c_eg1;EG1;EG1;EG1;;;;;;;;;;;x
c_eg1_adj;EG1ian;;eg1isch;;;;;;;;;;;x
c_eg10;EG10;EG10;EG10;;;;;;;;;;;x
c_eg10_adj;EG10ian;;eg10isch;;;;;;;;;;;x
c_eg11;EG11;EG11;EG11;;;;;;;;;;;x
c_eg11_adj;EG11ian;;eg11isch;;;;;;;;;;;x
c_eg12;EG12;EG12;EG12;;;;;;;;;;;x
c_eg12_adj;EG12ian;;eg12isch;;;;;;;;;;;x
c_eg13;EG13;EG13;EG13;;;;;;;;;;;x
c_eg13_adj;EG13ian;;eg13isch;;;;;;;;;;;x
c_eg14;EG14;EG14;EG14;;;;;;;;;;;x
c_eg14_adj;EG14ian;;eg14isch;;;;;;;;;;;x
c_eg15;EG15;EG15;EG15;;;;;;;;;;;x
c_eg15_adj;EG15ian;;eg15isch;;;;;;;;;;;x
c_eg16;EG16;EG16;EG16;;;;;;;;;;;x
c_eg16_adj;EG16ian;;eg16isch;;;;;;;;;;;x
c_eg17;EG17;EG17;EG17;;;;;;;;;;;x
c_eg17_adj;EG17ian;;eg17isch;;;;;;;;;;;x
c_eg18;EG18;EG18;EG18;;;;;;;;;;;x
c_eg18_adj;EG18ian;;eg18isch;;;;;;;;;;;x
c_eg19;EG19;EG19;EG19;;;;;;;;;;;x
c_eg19_adj;EG19ian;;eg19isch;;;;;;;;;;;x
c_eg2;EG2;EG2;EG2;;;;;;;;;;;x
c_eg2_adj;EG2ian;;eg2isch;;;;;;;;;;;x
c_eg20;EG20;EG20;EG20;;;;;;;;;;;x
c_eg20_adj;EG20ian;;eg20isch;;;;;;;;;;;x
c_eg21;EG21;EG21;EG21;;;;;;;;;;;x
c_eg21_adj;EG21ian;;eg21isch;;;;;;;;;;;x
c_eg22;EG22;EG22;EG22;;;;;;;;;;;x
c_eg22_adj;EG22ian;;eg22isch;;;;;;;;;;;x
c_eg23;EG23;EG23;EG23;;;;;;;;;;;x
c_eg23_adj;EG23ian;;eg23isch;;;;;;;;;;;x
c_eg24;EG24;EG24;EG24;;;;;;;;;;;x
c_eg24_adj;EG24ian;;eg24isch;;;;;;;;;;;x
c_eg25;EG25;EG25;EG25;;;;;;;;;;;x
c_eg25_adj;EG25ian;;eg25isch;;;;;;;;;;;x
c_eg26;EG26;EG26;EG26;;;;;;;;;;;x
c_eg26_adj;EG26ian;;eg26isch;;;;;;;;;;;x
c_eg27;EG27;EG27;EG27;;;;;;;;;;;x
c_eg27_adj;EG27ian;;eg27isch;;;;;;;;;;;x
c_eg3;EG3;EG3;EG3;;;;;;;;;;;x
c_eg3_adj;EG3ian;;eg3isch;;;;;;;;;;;x
c_eg4;EG4;EG4;EG4;;;;;;;;;;;x
c_eg4_adj;EG4ian;;eg4isch;;;;;;;;;;;x
c_eg5;EG5;EG5;EG5;;;;;;;;;;;x
c_eg5_adj;EG5ian;;eg5isch;;;;;;;;;;;x
c_eg6;EG6;EG6;EG6;;;;;;;;;;;x
c_eg6_adj;EG6ian;;eg6isch;;;;;;;;;;;x
c_eg7;EG7;EG7;EG7;;;;;;;;;;;x
c_eg7_adj;EG7ian;;eg7isch;;;;;;;;;;;x
c_eg8;EG8;EG8;EG8;;;;;;;;;;;x
c_eg8_adj;EG8ian;;eg8isch;;;;;;;;;;;x
c_eg9;EG9;EG9;EG9;;;;;;;;;;;x
c_eg9_adj;EG9ian;;eg9isch;;;;;;;;;;;x
c_el-mareish;El-Mareish;El-Mareish;El-Mareish;;;;;;;;;;;x
c_el-mareish_adj;El-Mareishian;;el-mareishisch;;;;;;;;;;;x
c_el_barnadh;El Barnadh;El Barnadh;El Barnadh;;;;;;;;;;;x
c_el_barnadh_adj;El Barnadhian;;el barnadhisch;;;;;;;;;;;x
c_el_paced;El Paced;El Paced;El Paced;;;;;;;;;;;x
c_el_paced_adj;El Pacedian;;el pacedisch;;;;;;;;;;;x
c_el_tailif;El Tailif;El Tailif;El Tailif;;;;;;;;;;;x
c_el_tailif_adj;El Tailifian;;el tailifisch;;;;;;;;;;;x
c_elean;Elean;Elean;Elean;;;;;;;;;;;x
c_elean_adj;Eleanian;;eleanisch;;;;;;;;;;;x
c_elk_valley;Elk Valley;Elk Valley;Elk Valley;;;;;;;;;;;x
c_elk_valley_adj;Elk Valleian;;elk valleisch;;;;;;;;;;;x
c_elkerson;Elkerson;Elkerson;Elkerson;;;;;;;;;;;x
c_elkerson_adj;Elkersonian;;elkersonisch;;;;;;;;;;;x
c_elktians;Elktians;Elktians;Elktians;;;;;;;;;;;x
c_elktians_adj;Elktiansian;;elktiansisch;;;;;;;;;;;x
c_elkton;Elkton;Elkton;Elkton;;;;;;;;;;;x
c_elkton_adj;Elktonian;;elktonisch;;;;;;;;;;;x
c_elkutat;Elkutat;Elkutat;Elkutat;;;;;;;;;;;x
c_elkutat_adj;Elkutatian;;elkutatisch;;;;;;;;;;;x
c_emeraldwick;Emeraldwick;Emeraldwick;Emeraldwick;;;;;;;;;;;x
c_emeraldwick_adj;Emeraldwickian;;emeraldwickisch;;;;;;;;;;;x
c_etalux;Étalux;Étalux;Étalux;;;;;;;;;;;x
c_etalux_adj;Étaluxian;;étaluxisch;;;;;;;;;;;x
c_euthe;Euthe;Euthe;Euthe;;;;;;;;;;;x
c_euthe_adj;Euthian;;euthisch;;;;;;;;;;;x
c_everfree1;Everfree1;Everfree1;Everfree1;;;;;;;;;;;x
c_everfree1_adj;Everfree1ian;;everfree1isch;;;;;;;;;;;x
c_everfree10;Everfree10;Everfree10;Everfree10;;;;;;;;;;;x
c_everfree10_adj;Everfree10ian;;everfree10isch;;;;;;;;;;;x
c_everfree11;Everfree11;Everfree11;Everfree11;;;;;;;;;;;x
c_everfree11_adj;Everfree11ian;;everfree11isch;;;;;;;;;;;x
c_everfree12;Everfree12;Everfree12;Everfree12;;;;;;;;;;;x
c_everfree12_adj;Everfree12ian;;everfree12isch;;;;;;;;;;;x
c_everfree13;Everfree13;Everfree13;Everfree13;;;;;;;;;;;x
c_everfree13_adj;Everfree13ian;;everfree13isch;;;;;;;;;;;x
c_everfree14;Everfree14;Everfree14;Everfree14;;;;;;;;;;;x
c_everfree14_adj;Everfree14ian;;everfree14isch;;;;;;;;;;;x
c_everfree15;Everfree15;Everfree15;Everfree15;;;;;;;;;;;x
c_everfree15_adj;Everfree15ian;;everfree15isch;;;;;;;;;;;x
c_everfree2;Everfree2;Everfree2;Everfree2;;;;;;;;;;;x
c_everfree2_adj;Everfree2ian;;everfree2isch;;;;;;;;;;;x
c_everfree3;Everfree3;Everfree3;Everfree3;;;;;;;;;;;x
c_everfree3_adj;Everfree3ian;;everfree3isch;;;;;;;;;;;x
c_everfree4;Everfree4;Everfree4;Everfree4;;;;;;;;;;;x
c_everfree4_adj;Everfree4ian;;everfree4isch;;;;;;;;;;;x
c_everfree5;Everfree5;Everfree5;Everfree5;;;;;;;;;;;x
c_everfree5_adj;Everfree5ian;;everfree5isch;;;;;;;;;;;x
c_everfree6;Everfree6;Everfree6;Everfree6;;;;;;;;;;;x
c_everfree6_adj;Everfree6ian;;everfree6isch;;;;;;;;;;;x
c_everfree7;Everfree7;Everfree7;Everfree7;;;;;;;;;;;x
c_everfree7_adj;Everfree7ian;;everfree7isch;;;;;;;;;;;x
c_everfree8;Everfree8;Everfree8;Everfree8;;;;;;;;;;;x
c_everfree8_adj;Everfree8ian;;everfree8isch;;;;;;;;;;;x
c_everfree9;Everfree9;Everfree9;Everfree9;;;;;;;;;;;x
c_everfree9_adj;Everfree9ian;;everfree9isch;;;;;;;;;;;x
c_eversin;Eversin;Eversin;Eversin;;;;;;;;;;;x
c_eversin_adj;Eversinian;;eversinisch;;;;;;;;;;;x
c_everstream;Everstream;Everstream;Everstream;;;;;;;;;;;x
c_everstream_adj;Everstreamian;;everstreamisch;;;;;;;;;;;x
c_everville;Everville;Everville;Everville;;;;;;;;;;;x
c_everville_adj;Evervillian;;evervillisch;;;;;;;;;;;x
c_everwatch;Everwatch;Everwatch;Everwatch;;;;;;;;;;;x
c_everwatch_adj;Everwatchian;;everwatchisch;;;;;;;;;;;x
c_feathara;Feathara;Feathara;Feathara;;;;;;;;;;;x
c_feathara_adj;Featharian;;featharisch;;;;;;;;;;;x
c_feathernze;Feathernze;Feathernze;Feathernze;;;;;;;;;;;x
c_feathernze_adj;Feathernzian;;feathernzisch;;;;;;;;;;;x
c_fillydelphia;Fillydelphia;Fillydelphia;Fillydelphia;;;;;;;;;;;x
c_fillydelphia_adj;Fillydelphian;;fillydelphisch;;;;;;;;;;;x
c_fillyzan;Fillyzan;Fillyzan;Fillyzan;;;;;;;;;;;x
c_fillyzan_adj;Fillyzanian;;fillyzanisch;;;;;;;;;;;x
c_firebeakland;Firebeakland;Firebeakland;Firebeakland;;;;;;;;;;;x
c_firebeakland_adj;Firebeaklandian;;firebeaklandisch;;;;;;;;;;;x
c_firegrass;Firegrass;Firegrass;Firegrass;;;;;;;;;;;x
c_firegrass_adj;Firegrassian;;firegrassisch;;;;;;;;;;;x
c_firesand;Firesand;Firesand;Firesand;;;;;;;;;;;x
c_firesand_adj;Firesandian;;firesandisch;;;;;;;;;;;x
c_flawlessa;Flawlessa;Flawlessa;Flawlessa;;;;;;;;;;;x
c_flawlessa_adj;Flawlessian;;flawlessisch;;;;;;;;;;;x
c_foala;Foala;Foala;Foala;;;;;;;;;;;x
c_foala_adj;Foalian;;foalisch;;;;;;;;;;;x
c_foalrama;Foalrama;Foalrama;Foalrama;;;;;;;;;;;x
c_foalrama_adj;Foalramian;;foalramisch;;;;;;;;;;;x
c_folwena;Folwena;Folwena;Folwena;;;;;;;;;;;x
c_folwena_adj;Folwenian;;folwenisch;;;;;;;;;;;x
c_forests_end;Forest's End;Forest's End;Forest's End;;;;;;;;;;;x
c_forests_end_adj;Forest's Endian;;forest's endisch;;;;;;;;;;;x
c_frog_meddow;Frog Meddow;Frog Meddow;Frog Meddow;;;;;;;;;;;x
c_frog_meddow_adj;Frog Meddowian;;frog meddowisch;;;;;;;;;;;x
c_froggy_bottom;Froggy Bottom;Froggy Bottom;Froggy Bottom;;;;;;;;;;;x
c_froggy_bottom_adj;Froggy Bottomian;;froggy bottomisch;;;;;;;;;;;x
c_froggy_side;Froggy Side;Froggy Side;Froggy Side;;;;;;;;;;;x
c_froggy_side_adj;Froggy Sidian;;froggy sidisch;;;;;;;;;;;x
c_frogsand;Frogsand;Frogsand;Frogsand;;;;;;;;;;;x
c_frogsand_adj;Frogsandian;;frogsandisch;;;;;;;;;;;x
c_frogsgrove;Frogsgrove;Frogsgrove;Frogsgrove;;;;;;;;;;;x
c_frogsgrove_adj;Frogsgrovian;;frogsgrovisch;;;;;;;;;;;x
c_frogstone;Frogstone;Frogstone;Frogstone;;;;;;;;;;;x
c_frogstone_adj;Frogstonian;;frogstonisch;;;;;;;;;;;x
c_furdreu;Furdreu;Furdreu;Furdreu;;;;;;;;;;;x
c_furdreu_adj;Furdrian;;furdrisch;;;;;;;;;;;x
c_furer;Furer;Furer;Furer;;;;;;;;;;;x
c_furer_adj;Furerian;;furerisch;;;;;;;;;;;x
c_furry;Furry;Furry;Furry;;;;;;;;;;;x
c_furry_adj;Furrian;;furrisch;;;;;;;;;;;x
c_fythmarsh;Fythmarsh;Fythmarsh;Fythmarsh;;;;;;;;;;;x
c_fythmarsh_adj;Fythmarshian;;fythmarshisch;;;;;;;;;;;x
c_gabridleha;Gabridleha;Gabridleha;Gabridleha;;;;;;;;;;;x
c_gabridleha_adj;Gabridlehian;;gabridlehisch;;;;;;;;;;;x
c_gaitao;Gaitao;Gaitao;Gaitao;;;;;;;;;;;x
c_gaitao_adj;Gaitian;;gaitisch;;;;;;;;;;;x
c_gaiter;Gaiter;Gaiter;Gaiter;;;;;;;;;;;x
c_gaiter_adj;Gaiterian;;gaiterisch;;;;;;;;;;;x
c_gallopcester;Gallopcester;Gallopcester;Gallopcester;;;;;;;;;;;x
c_gallopcester_adj;Gallopcesterian;;gallopcesterisch;;;;;;;;;;;x
c_gallopgrass;Gallopgrass;Gallopgrass;Gallopgrass;;;;;;;;;;;x
c_gallopgrass_adj;Gallopgrassian;;gallopgrassisch;;;;;;;;;;;x
c_galloping_grass;Galloping Grass;Galloping Grass;Galloping Grass;;;;;;;;;;;x
c_galloping_grass_adj;Galloping Grassian;;galloping grassisch;;;;;;;;;;;x
c_galloping_slopes;Galloping Slopes;Galloping Slopes;Galloping Slopes;;;;;;;;;;;x
c_galloping_slopes_adj;Galloping Slopesian;;galloping slopesisch;;;;;;;;;;;x
c_gallopton;Gallopton;Gallopton;Gallopton;;;;;;;;;;;x
c_gallopton_adj;Galloptonian;;galloptonisch;;;;;;;;;;;x
c_gators_creek;Gators Creek;Gators Creek;Gators Creek;;;;;;;;;;;x
c_gators_creek_adj;Gators Creekian;;gators creekisch;;;;;;;;;;;x
c_gators_rest;Gators Rest;Gators Rest;Gators Rest;;;;;;;;;;;x
c_gators_rest_adj;Gators Restian;;gators restisch;;;;;;;;;;;x
c_gemglass;Gemglass;Gemglass;Gemglass;;;;;;;;;;;x
c_gemglass_adj;Gemglassian;;gemglassisch;;;;;;;;;;;x
c_gemstone_hills;Gemstone Hills;Gemstone Hills;Gemstone Hills;;;;;;;;;;;x
c_gemstone_hills_adj;Gemstone Hillsian;;gemstone hillsisch;;;;;;;;;;;x
c_gentalon;Gentalon;Gentalon;Gentalon;;;;;;;;;;;x
c_gentalon_adj;Gentalonian;;gentalonisch;;;;;;;;;;;x
c_girthaia;Girthaia;Girthaia;Girthaia;;;;;;;;;;;x
c_girthaia_adj;Girthian;;girthisch;;;;;;;;;;;x
c_glacia;Glacia;Glacia;Glacia;;;;;;;;;;;x
c_glacia_adj;Glacian;;glacisch;;;;;;;;;;;x
c_golden_fur;Golden Fur;Golden Fur;Golden Fur;;;;;;;;;;;x
c_golden_fur_adj;Golden Furian;;golden furisch;;;;;;;;;;;x
c_golden_grass;Golden Grass;Golden Grass;Golden Grass;;;;;;;;;;;x
c_golden_grass_adj;Golden Grassian;;golden grassisch;;;;;;;;;;;x
c_goldenbourg;Goldenbourg;Goldenbourg;Goldenbourg;;;;;;;;;;;x
c_goldenbourg_adj;Goldenbourgian;;goldenbourgisch;;;;;;;;;;;x
c_goldslopes;Goldslopes;Goldslopes;Goldslopes;;;;;;;;;;;x
c_goldslopes_adj;Goldslopesian;;goldslopesisch;;;;;;;;;;;x
c_goldville;Goldville;Goldville;Goldville;;;;;;;;;;;x
c_goldville_adj;Goldvillian;;goldvillisch;;;;;;;;;;;x
c_grainden;Grainden;Grainden;Grainden;;;;;;;;;;;x
c_grainden_adj;Graindenian;;graindenisch;;;;;;;;;;;x
c_grainshire;Grainshire;Grainshire;Grainshire;;;;;;;;;;;x
c_grainshire_adj;Grainshirian;;grainshirisch;;;;;;;;;;;x
c_grassased;Grassased;Grassased;Grassased;;;;;;;;;;;x
c_grassased_adj;Grassasedian;;grassasedisch;;;;;;;;;;;x
c_grazeland;Grazeland;Grazeland;Grazeland;;;;;;;;;;;x
c_grazeland_adj;Grazelandian;;grazelandisch;;;;;;;;;;;x
c_grazi;Grazi;Grazi;Grazi;;;;;;;;;;;x
c_grazi_adj;Grazian;;grazisch;;;;;;;;;;;x
c_great_marsh;Great Marsh;Great Marsh;Great Marsh;;;;;;;;;;;x
c_great_marsh_adj;Great Marshian;;great marshisch;;;;;;;;;;;x
c_greater_markamear;Greater Markamear;Greater Markamear;Greater Markamear;;;;;;;;;;;x
c_greater_markamear_adj;Greater Markamearian;;greater markamearisch;;;;;;;;;;;x
c_greatstamp;Greatstamp;Greatstamp;Greatstamp;;;;;;;;;;;x
c_greatstamp_adj;Greatstampian;;greatstampisch;;;;;;;;;;;x
c_greatwing_river1;Greatwing River1;Greatwing River1;Greatwing River1;;;;;;;;;;;x
c_greatwing_river1_adj;Greatwing River1ian;;greatwing river1isch;;;;;;;;;;;x
c_greatwing_river2;Greatwing River2;Greatwing River2;Greatwing River2;;;;;;;;;;;x
c_greatwing_river2_adj;Greatwing River2ian;;greatwing river2isch;;;;;;;;;;;x
c_greatwing_river3;Greatwing River3;Greatwing River3;Greatwing River3;;;;;;;;;;;x
c_greatwing_river3_adj;Greatwing River3ian;;greatwing river3isch;;;;;;;;;;;x
c_greatwing_river4;Greatwing River4;Greatwing River4;Greatwing River4;;;;;;;;;;;x
c_greatwing_river4_adj;Greatwing River4ian;;greatwing river4isch;;;;;;;;;;;x
c_greenback_island;Greenback Island;Greenback Island;Greenback Island;;;;;;;;;;;x
c_greenback_island_adj;Greenback Islandian;;greenback islandisch;;;;;;;;;;;x
c_greendale;Greendale;Greendale;Greendale;;;;;;;;;;;x
c_greendale_adj;Greendalian;;greendalisch;;;;;;;;;;;x
c_greeningtrees;Greeningtrees;Greeningtrees;Greeningtrees;;;;;;;;;;;x
c_greeningtrees_adj;Greeningtreesian;;greeningtreesisch;;;;;;;;;;;x
c_greenpeak;Greenpeak;Greenpeak;Greenpeak;;;;;;;;;;;x
c_greenpeak_adj;Greenpeakian;;greenpeakisch;;;;;;;;;;;x
c_greenrock;Greenrock;Greenrock;Greenrock;;;;;;;;;;;x
c_greenrock_adj;Greenrockian;;greenrockisch;;;;;;;;;;;x
c_greenroot;Greenroot;Greenroot;Greenroot;;;;;;;;;;;x
c_greenroot_adj;Greenrootian;;greenrootisch;;;;;;;;;;;x
c_greenruff;Greenruff;Greenruff;Greenruff;;;;;;;;;;;x
c_greenruff_adj;Greenruffian;;greenruffisch;;;;;;;;;;;x
c_greenshire;Greenshire;Greenshire;Greenshire;;;;;;;;;;;x
c_greenshire_adj;Greenshirian;;greenshirisch;;;;;;;;;;;x
c_greenvale;Greenvale;Greenvale;Greenvale;;;;;;;;;;;x
c_greenvale_adj;Greenvalian;;greenvalisch;;;;;;;;;;;x
c_greenwater;Greenwater;Greenwater;Greenwater;;;;;;;;;;;x
c_greenwater_adj;Greenwaterian;;greenwaterisch;;;;;;;;;;;x
c_griffins_mouth;Griffin's Mouth;Griffin's Mouth;Griffin's Mouth;;;;;;;;;;;x
c_griffins_mouth_adj;Griffin's Mouthian;;griffin's mouthisch;;;;;;;;;;;x
c_griffinten;Griffinten;Griffinten;Griffinten;;;;;;;;;;;x
c_griffinten_adj;Griffintenian;;griffintenisch;;;;;;;;;;;x
c_griffre;Griffre;Griffre;Griffre;;;;;;;;;;;x
c_griffre_adj;Griffrian;;griffrisch;;;;;;;;;;;x
c_grifleb1;Grifleb1;Grifleb1;Grifleb1;;;;;;;;;;;x
